engine_id,cycle,RUL,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_20,sensor_21,sensor_2_roll_mean,sensor_2_roll_std,sensor_3_roll_mean,sensor_3_roll_std,sensor_4_roll_mean,sensor_4_roll_std,sensor_7_roll_mean,sensor_7_roll_std,sensor_8_roll_mean,sensor_8_roll_std,sensor_9_roll_mean,sensor_9_roll_std,sensor_11_roll_mean,sensor_11_roll_std,sensor_12_roll_mean,sensor_12_roll_std,sensor_13_roll_mean,sensor_13_roll_std,sensor_14_roll_mean,sensor_14_roll_std,sensor_15_roll_mean,sensor_15_roll_std,sensor_20_roll_mean,sensor_20_roll_std,sensor_21_roll_mean,sensor_21_roll_std,sensor_2_diff,sensor_3_diff,sensor_4_diff,sensor_7_diff,sensor_8_diff,sensor_9_diff,sensor_11_diff,sensor_12_diff,sensor_13_diff,sensor_14_diff,sensor_15_diff,sensor_20_diff,sensor_21_diff,sensor_2_lag1,sensor_3_lag1,sensor_4_lag1,sensor_7_lag1,sensor_8_lag1,sensor_9_lag1,sensor_11_lag1,sensor_12_lag1,sensor_13_lag1,sensor_14_lag1,sensor_15_lag1,sensor_20_lag1,sensor_21_lag1
3,110,69.0,642.92,1592.41,1403.14,554.15,2388.04,9075.03,47.41,521.46,2388.05,8150.96,8.4157,38.88,23.2577,642.65,0.28035691537928487,1587.462,3.3069729360859657,1405.628,3.1574309176922726,554.0919999999999,0.5743866293706683,2388.056,0.0181659021259468,9072.798,2.57770634478623,47.35,0.07968688725257513,521.686,0.2707951255087919,2388.0460000000003,0.005477225583456461,8150.62,4.426595757460454,8.42474,0.011550021645014695,38.898,0.019235384061622673,23.33334,0.06770386251906173,0.4399999999999409,4.2000000000000455,0.37000000000011823,-0.7599999999999909,-0.010000000000218279,1.2600000000002183,0.0899999999999963,-0.12999999999999545,0.0,0.9800000000004729,-0.012800000000000367,-0.01999999999999602,-0.006000000000000227,642.48,1588.21,1402.77,554.91,2388.05,9073.77,47.32,521.59,2388.05,8149.98,8.4285,38.9,23.2637
3,111,68.0,642.25,1583.83,1401.73,553.74,2388.04,9070.35,47.41,522.09,2387.99,8152.99,8.4242,38.77,23.3791,642.598,0.332144546847978,1586.94,3.6921809273118287,1404.85,3.607124893873076,553.978,0.5768622019162195,2388.0559999999996,0.0181659021259468,9071.916000000001,2.491581826862661,47.367999999999995,0.08136338242726554,521.682,0.26300190113253114,2388.036,0.02607680962292495,8149.644,2.5821754394249194,8.42762,0.00820408434868578,38.866,0.05412947441085327,23.33406,0.06828098564022107,-0.6699999999999591,-8.580000000000155,-1.4100000000000819,-0.40999999999996817,0.0,-4.680000000000291,0.0,0.6299999999999955,-0.06000000000040018,2.0299999999997453,0.008500000000001506,-0.10999999999999943,0.12140000000000128,642.92,1592.41,1403.14,554.15,2388.04,9075.03,47.41,521.46,2388.05,8150.96,8.4157,38.88,23.2577
3,112,67.0,642.65,1584.14,1400.61,553.64,2388.03,9067.74,47.41,521.35,2388.03,8155.89,8.4176,39.0,23.314,642.656,0.30435177016243137,1586.376,3.898009748577479,1402.838,1.9943595463202,553.992,0.5652167725746166,2388.048,0.01923538406411696,9071.158,3.1324543093163566,47.36,0.07280109889283876,521.594,0.29005171952474146,2388.0340000000006,0.026076809622972905,8151.544,3.0432104757917338,8.424619999999999,0.008657771075762868,38.888,0.08167006795636454,23.32354,0.06602910721795173,0.39999999999997726,0.3100000000001728,-1.1200000000001182,-0.10000000000002274,-0.009999999999763531,-2.610000000000582,0.0,-0.7400000000000091,0.04000000000041837,2.9000000000005457,-0.006600000000000605,0.22999999999999687,-0.06510000000000105,642.25,1583.83,1401.73,553.74,2388.04,9070.35,47.41,522.09,2387.99,8152.99,8.4242,38.77,23.3791
3,113,66.0,642.5,1590.74,1408.52,554.0,2388.05,9071.48,47.41,522.28,2388.05,8152.76,8.4318,38.95,23.3993,642.56,0.24688053791408215,1587.866,3.847028723574207,1403.354,3.05128333656484,554.088,0.5022648703620521,2388.0420000000004,0.008366600273319579,9071.673999999999,2.868924885728536,47.391999999999996,0.04024922359507731,521.7540000000001,0.4080808743366674,2388.034,0.026076809622972905,8152.5160000000005,2.264979028593001,8.423559999999998,0.0068922420155064015,38.900000000000006,0.08631338250815106,23.32276,0.06486561492809488,-0.14999999999997726,6.599999999999909,7.910000000000082,0.36000000000001364,0.01999999999998181,3.7399999999997817,0.0,0.92999999999995,0.01999999999998181,-3.130000000000109,0.014200000000000657,-0.04999999999999716,0.08530000000000015,642.65,1584.14,1400.61,553.64,2388.03,9067.74,47.41,521.35,2388.03,8155.89,8.4176,39.0,23.314
3,114,65.0,642.46,1588.4,1407.81,554.04,2388.04,9076.18,47.18,521.68,2388.02,8154.99,8.4222,38.78,23.3687,642.5559999999999,0.24865638942270146,1587.904,3.85221105340881,1404.3619999999999,3.5942968714336967,553.914,0.21466252583895354,2388.04,0.007071067822160841,9072.155999999999,3.4522499909408992,47.364,0.10285912696501615,521.772,0.4009613447695418,2388.0280000000002,0.024899799198381152,8153.517999999999,1.9487098295960614,8.422300000000002,0.006315061361562652,38.876000000000005,0.10163660757815633,23.34376,0.05754909208667568,-0.03999999999996362,-2.339999999999918,-0.7100000000000364,0.03999999999996362,-0.010000000000218279,4.700000000000728,-0.22999999999999687,-0.6000000000000227,-0.03000000000020009,2.2299999999995634,-0.009600000000000719,-0.1700000000000017,-0.03059999999999974,642.5,1590.74,1408.52,554.0,2388.05,9071.48,47.41,522.28,2388.05,8152.76,8.4318,38.95,23.3993
3,115,64.0,642.22,1588.97,1400.56,553.54,2388.02,9076.34,47.53,521.6,2388.08,8152.31,8.4566,39.01,23.3428,642.4159999999999,0.18008331405314007,1587.216,3.0750495930968054,1403.846,3.9782697243900156,553.792,0.2202725584347749,2388.036,0.011401754258626258,9072.418000000001,3.76081374172557,47.38799999999999,0.12735776379948924,521.8,0.3779550237785227,2388.034,0.033615472629529804,8153.7880000000005,1.5605511846665436,8.43048,0.015474882875174123,38.902,0.11819475453673343,23.36078,0.03314282727833099,-0.2400000000000091,0.5699999999999363,-7.25,-0.5,-0.01999999999998181,0.15999999999985448,0.3500000000000014,-0.07999999999992724,0.05999999999994543,-2.6799999999993815,0.034399999999999764,0.22999999999999687,-0.025900000000000034,642.46,1588.4,1407.81,554.04,2388.04,9076.18,47.18,521.68,2388.02,8154.99,8.4222,38.78,23.3687
3,116,63.0,642.62,1591.56,1407.84,553.54,2388.06,9068.22,47.36,521.91,2387.99,8145.08,8.4083,38.77,23.4147,642.49,0.1705872210939803,1588.7620000000002,2.8843751489715697,1405.068,4.10227619742968,553.752,0.2484351021883918,2388.04,0.015811388305466977,9071.992,4.153735668040748,47.378,0.1271613148721188,521.7639999999999,0.35104130810973316,2388.034,0.033615472629529804,8152.206,4.255000587540297,8.4273,0.018438004230402257,38.902,0.11819475453673343,23.367900000000002,0.0409635813864155,0.39999999999997726,2.589999999999918,7.279999999999973,0.0,0.03999999999996362,-8.1200000000008,-0.1700000000000017,0.30999999999994543,-0.09000000000014552,-7.230000000000473,-0.04829999999999934,-0.23999999999999488,0.07189999999999941,642.22,1588.97,1400.56,553.54,2388.02,9076.34,47.53,521.6,2388.08,8152.31,8.4566,39.01,23.3428
3,117,62.0,642.76,1587.74,1402.28,553.84,2388.05,9086.93,47.48,521.74,2388.04,8152.14,8.423,38.84,23.4284,642.5120000000001,0.20079840636975907,1589.482,1.6099751550893784,1405.402,3.6964875219588924,553.792,0.24190907382610607,2388.0440000000003,0.015165750892122302,9075.83,7.078615683871678,47.392,0.13516656391284956,521.842,0.2700370344961212,2388.0359999999996,0.0336154726294926,8151.456,3.7429974619240594,8.42838,0.017877415920662044,38.870000000000005,0.10606601717796005,23.39078,0.034819635265208884,0.13999999999998636,-3.8199999999999363,-5.559999999999945,0.3000000000000682,-0.009999999999763531,18.710000000000946,0.11999999999999744,-0.16999999999995907,0.0500000000001819,7.0600000000004,0.014699999999999491,0.07000000000000028,0.013700000000000045,642.62,1591.56,1407.84,553.54,2388.06,9068.22,47.36,521.91,2387.99,8145.08,8.4083,38.77,23.4147
3,118,61.0,642.26,1590.05,1408.53,553.52,2388.03,9076.02,47.44,522.37,2388.05,8152.0,8.4675,38.92,23.2813,642.464,0.23082460874112326,1589.344,1.5010762805417397,1405.404,3.6985983831713636,553.696,0.2338375504475305,2388.04,0.015811388305466977,9076.738,6.659926426016522,47.398,0.1368210510119206,521.86,0.3070016286593243,2388.036,0.0336154726294926,8151.304000000001,3.6918870513560074,8.43552,0.025210057516800454,38.864,0.1011434624678959,23.36718,0.059114524441979094,-0.5,2.3099999999999454,6.25,-0.32000000000005,-0.01999999999998181,-10.909999999999854,-0.03999999999999915,0.6299999999999955,0.010000000000218279,-0.14000000000032742,0.04449999999999932,0.0799999999999983,-0.14709999999999823,642.76,1587.74,1402.28,553.84,2388.05,9086.93,47.48,521.74,2388.04,8152.14,8.423,38.84,23.4284
3,119,60.0,642.0,1588.1,1398.22,553.47,2388.05,9075.77,47.53,521.72,2388.05,8157.34,8.4442,38.85,23.2826,642.3720000000001,0.31067668081177907,1589.284,1.5533286838287212,1403.486,4.531719320522512,553.582,0.14703741020291827,2388.0420000000004,0.016431676729175396,9076.655999999999,6.671029155981318,47.468,0.07120393247573123,521.868,0.30161233396444237,2388.042,0.03271085446904365,8151.774,4.366415005467221,8.439919999999999,0.02420386332799849,38.878,0.09093954035509558,23.34996,0.07008375703400035,-0.2599999999999909,-1.9500000000000455,-10.309999999999945,-0.049999999999954525,0.01999999999998181,-0.25,0.09000000000000341,-0.6499999999999773,0.0,5.3400000000001455,-0.023299999999998988,-0.07000000000000028,0.0012999999999969702,642.26,1590.05,1408.53,553.52,2388.03,9076.02,47.44,522.37,2388.05,8152.0,8.4675,38.92,23.2813
3,120,59.0,642.6,1585.58,1408.79,553.63,2388.06,9075.42,47.35,521.47,2388.03,8161.18,8.4458,38.83,23.3816,642.448,0.3106766808121493,1588.6060000000002,2.2898646248206034,1405.132,4.694951543945643,553.6,0.14611639195929094,2388.05,0.012247448716817122,9076.472,6.694570187842726,47.432,0.07726577508837519,521.842,0.3343202057899709,2388.032,0.024899799198354892,8153.548000000001,6.097386325300934,8.43776,0.022783393074790444,38.842,0.05357238094384519,23.35772,0.07123143266845797,0.6000000000000227,-2.519999999999982,10.569999999999936,0.15999999999996817,0.009999999999763531,-0.3500000000003638,-0.17999999999999972,-0.25,-0.01999999999998181,3.8400000000001455,0.0015999999999998238,-0.020000000000003126,0.0990000000000002,642.0,1588.1,1398.22,553.47,2388.05,9075.77,47.53,521.72,2388.05,8157.34,8.4442,38.85,23.2826
3,121,58.0,642.27,1585.86,1413.79,553.75,2388.03,9082.5,47.48,521.77,2388.01,8162.35,8.4103,38.92,23.2834,642.3779999999999,0.3015294347161786,1587.466,1.8227945578162477,1406.322,6.097488827377854,553.642,0.1544991909339498,2388.0440000000003,0.013416407869278463,9079.328,5.165430282169248,47.455999999999996,0.06730527468191437,521.8140000000001,0.3330615558713223,2388.036,0.01673320053362285,8157.002,4.86903686574276,8.43816,0.02214549615611318,38.872,0.04438468204229913,23.33146,0.06914562892909552,-0.3300000000000409,0.2799999999999727,5.0,0.12000000000000455,-0.02999999999974534,7.079999999999927,0.12999999999999545,0.2999999999999545,-0.01999999999998181,1.1700000000000728,-0.03550000000000075,0.09000000000000341,-0.09819999999999851,642.6,1585.58,1408.79,553.63,2388.06,9075.42,47.35,521.47,2388.03,8161.18,8.4458,38.83,23.3816
3,122,57.0,642.72,1586.83,1406.06,553.77,2388.02,9084.14,47.43,521.94,2388.05,8160.58,8.413,38.72,23.2005,642.3700000000001,0.2891366458964267,1587.284,1.833992911656009,1407.078,5.691895114985682,553.6279999999999,0.13386560424256388,2388.038,0.01643167672994684,9078.77,4.199249933017334,47.446,0.06655824516923313,521.854,0.3339610755753845,2388.0380000000005,0.017888543822655503,8158.6900000000005,4.1757155075460854,8.43616,0.024212042458255943,38.848,0.08228000972285743,23.28588,0.06420659623433089,0.4500000000000455,0.9700000000000273,-7.730000000000018,0.01999999999998181,-0.010000000000218279,1.639999999999418,-0.04999999999999716,0.17000000000007276,0.03999999999996362,-1.7700000000004366,0.002700000000000813,-0.20000000000000284,-0.08289999999999864,642.27,1585.86,1413.79,553.75,2388.03,9082.5,47.48,521.77,2388.01,8162.35,8.4103,38.92,23.2834
3,123,56.0,642.49,1594.72,1408.04,554.28,2388.04,9079.55,47.56,522.27,2388.03,8164.19,8.4506,39.0,23.4,642.4159999999999,0.28553458634700735,1588.218,3.7661545374566217,1406.98,5.664799202089854,553.78,0.303973683070365,2388.04,0.01581138830540586,9079.476,3.907957266903775,47.47,0.08336666000271524,521.8340000000001,0.2961925049683705,2388.034,0.016733200533758735,8161.128,2.5259196345006436,8.432780000000001,0.019455641855265108,38.864,0.10454664030945868,23.30962,0.08166150868064703,-0.2300000000000182,7.8900000000001,1.9800000000000182,0.5099999999999909,0.01999999999998181,-4.5900000000001455,0.13000000000000256,0.32999999999992724,-0.01999999999998181,3.6099999999996726,0.03759999999999941,0.28000000000000114,0.1994999999999969,642.72,1586.83,1406.06,553.77,2388.02,9084.14,47.43,521.94,2388.05,8160.58,8.413,38.72,23.2005
3,124,55.0,642.0,1588.41,1405.29,553.12,2388.04,9083.78,47.31,521.32,2388.1,8161.91,8.4264,39.09,23.3056,642.4159999999999,0.28553458634700735,1588.28,3.766278003547416,1408.3939999999998,3.334715879951078,553.71,0.4137027918678937,2388.038,0.014832396979464597,9081.078,3.641650724595571,47.426,0.10014988766847122,521.754,0.37753145564223217,2388.0440000000003,0.03435112807578285,8162.0419999999995,1.3790105148093736,8.42922,0.0184459209583118,38.912,0.14411800720243478,23.31422,0.08039696511684752,-0.4900000000000091,-6.309999999999945,-2.75,-1.1599999999999682,0.0,4.230000000001382,-0.25,-0.9499999999999318,0.06999999999970896,-2.2799999999997453,-0.024200000000000443,0.09000000000000341,-0.09440000000000026,642.49,1594.72,1408.04,554.28,2388.04,9079.55,47.56,522.27,2388.03,8164.19,8.4506,39.0,23.4
3,125,54.0,642.82,1580.5,1405.04,553.25,2388.01,9081.3,47.34,521.86,2388.06,8161.3,8.464,38.8,23.2509,642.46,0.3338412796531995,1587.264,5.118996972064423,1407.6439999999998,3.6318493911501912,553.634,0.4639288738580575,2388.0280000000002,0.013038404818635423,9082.253999999999,1.8820148777171815,47.424,0.1021273714535296,521.832,0.3428848203105975,2388.05,0.03391164991663615,8162.066000000001,1.361186981995836,8.43286,0.0236088542712335,38.906,0.14892951352905337,23.28808,0.07400599300055656,0.82000000000005,-7.910000000000082,-0.25,0.12999999999999545,-0.02999999999974534,-2.4800000000013824,0.030000000000001137,0.5399999999999636,-0.03999999999996362,-0.6099999999996726,0.03760000000000119,-0.29000000000000625,-0.05469999999999686,642.0,1588.41,1405.29,553.12,2388.04,9083.78,47.31,521.32,2388.1,8161.91,8.4264,39.09,23.3056
3,126,53.0,642.76,1583.13,1409.96,554.41,2388.02,9076.07,47.41,521.56,2388.11,8156.2,8.4597,38.9,23.2845,642.558,0.33603571238896657,1586.718,5.441614650083575,1406.878,2.0867486671849385,553.766,0.5836351600095299,2388.0260000000003,0.013416407873411517,9080.967999999999,3.319649077832196,47.41,0.09721111047615406,521.79,0.36455452267032107,2388.07,0.033911649916267377,8160.836,2.923017276711984,8.44274,0.022095655681614278,38.902,0.14872793954062583,23.2883,0.07399023584229499,-0.06000000000005912,2.630000000000109,4.920000000000073,1.1599999999999682,0.009999999999763531,-5.229999999999563,0.06999999999999318,-0.3000000000000682,0.0500000000001819,-5.100000000000364,-0.004300000000000637,0.10000000000000142,0.03359999999999985,642.82,1580.5,1405.04,553.25,2388.01,9081.3,47.34,521.86,2388.06,8161.3,8.464,38.8,23.2509
3,127,52.0,642.67,1593.61,1395.95,554.01,2388.05,9088.03,47.54,521.42,2388.09,8164.96,8.437,38.91,23.2823,642.548,0.3307113545083173,1588.074,6.25975478752997,1404.8560000000002,5.378840953216488,553.814,0.5938265740091175,2388.032,0.016431676731017517,9081.746,4.496223971284508,47.432,0.1138859078200969,521.6859999999999,0.3846816865919855,2388.078,0.032710854468130456,8161.7119999999995,3.438061954060143,8.44754,0.01570152858802335,38.940000000000005,0.10977249200051853,23.30466,0.05676075228535381,-0.09000000000003183,10.47999999999979,-14.009999999999991,-0.39999999999997726,0.03000000000020009,11.960000000000946,0.13000000000000256,-0.13999999999998636,-0.01999999999998181,8.760000000000218,-0.022700000000000387,0.00999999999999801,-0.002200000000001978,642.76,1583.13,1409.96,554.41,2388.02,9076.07,47.41,521.56,2388.11,8156.2,8.4597,38.9,23.2845
3,128,51.0,642.22,1592.24,1409.32,553.67,2388.02,9084.04,47.55,522.15,2388.07,8169.19,8.4587,38.89,23.3247,642.494,0.36301515119974537,1587.578,5.672175067820453,1405.112,5.594405240952651,553.692,0.5337789804771903,2388.0280000000002,0.016431676731757824,9082.644,4.395228094189189,47.43,0.11113055385449712,521.662,0.34032337562856474,2388.0860000000002,0.020736441354084166,8162.7119999999995,4.797423266708258,8.44916,0.016494029222738016,38.91799999999999,0.10568822072492894,23.2896,0.02768122107130853,-0.4499999999999318,-1.3699999999998909,13.36999999999989,-0.34000000000003183,-0.03000000000020009,-3.9899999999997817,0.00999999999999801,0.7300000000000182,-0.01999999999998181,4.229999999999563,0.02170000000000094,-0.01999999999999602,0.04240000000000066,642.67,1593.61,1395.95,554.01,2388.05,9088.03,47.54,521.42,2388.09,8164.96,8.437,38.91,23.2823
3,129,50.0,643.1,1597.5,1405.91,553.56,2388.07,9091.26,47.33,522.43,2388.04,8163.03,8.43,38.87,23.2454,642.714,0.31949960876531863,1589.396,7.24435159279312,1405.236,5.606195679781293,553.78,0.4447471191580341,2388.034,0.025099800799577653,9084.14,5.895485560998752,47.434000000000005,0.10597169433394758,521.8839999999999,0.4152469144973031,2388.074,0.02701851217317648,8162.936,4.7767174921648285,8.44988,0.015286497309735272,38.874,0.043931765272924986,23.27756,0.03177196877749388,0.8799999999999955,5.259999999999991,-3.4099999999998545,-0.11000000000001364,0.0500000000001819,7.219999999999345,-0.21999999999999886,0.2799999999999727,-0.03000000000020009,-6.1599999999998545,-0.028700000000000614,-0.020000000000003126,-0.07929999999999993,642.22,1592.24,1409.32,553.67,2388.02,9084.04,47.55,522.15,2388.07,8169.19,8.4587,38.89,23.3247
3,130,49.0,642.57,1584.08,1410.11,553.51,2388.1,9089.67,47.53,521.55,2388.09,8168.38,8.4656,38.85,23.322,642.664,0.31832373458642943,1590.1119999999999,6.254603904325548,1406.25,6.006126039303338,553.832,0.3773857442981042,2388.052,0.03420526275370415,9085.814000000002,6.07311534551555,47.472,0.09757048734125115,521.8219999999999,0.44200678727758314,2388.0800000000004,0.026457513111456166,8164.351999999999,5.201045087283029,8.450199999999999,0.015667960939463172,38.884,0.024083189157514513,23.29178,0.032752664013768314,-0.5299999999999727,-13.420000000000073,4.199999999999818,-0.049999999999954525,0.02999999999974534,-1.5900000000001455,0.20000000000000284,-0.8799999999999955,0.0500000000001819,5.350000000000364,0.03560000000000052,-0.01999999999999602,0.07659999999999911,643.1,1597.5,1405.91,553.56,2388.07,9091.26,47.33,522.43,2388.04,8163.03,8.43,38.87,23.2454
3,131,48.0,642.5,1589.91,1406.13,553.7,2388.09,9085.91,47.44,521.22,2388.02,8166.86,8.4311,38.77,23.2491,642.6120000000001,0.3199531215677044,1591.468,4.9643499070880575,1405.484,5.648245745361826,553.6899999999999,0.19506409202947092,2388.0660000000003,0.03209361307098934,9087.782000000001,2.8822508565222207,47.477999999999994,0.09364827814759534,521.754,0.5128645045227304,2388.0620000000004,0.0311448230060776,8166.4839999999995,2.515517839321614,8.44448,0.016529579546996864,38.858,0.054037024344363964,23.284699999999997,0.03810807001146161,-0.07000000000005002,5.830000000000155,-3.979999999999791,0.19000000000005457,-0.009999999999763531,-3.7600000000002183,-0.09000000000000341,-0.32999999999992724,-0.07000000000016371,-1.5200000000004366,-0.03449999999999953,-0.0799999999999983,-0.07290000000000063,642.57,1584.08,1410.11,553.51,2388.1,9089.67,47.53,521.55,2388.09,8168.38,8.4656,38.85,23.322
3,132,47.0,642.35,1592.88,1408.51,553.0,2388.07,9095.25,47.57,521.22,2388.03,8166.4,8.4631,38.82,23.3883,642.548,0.3370014836773758,1591.3220000000001,4.895867645270382,1407.9959999999999,1.8920570815905564,553.4879999999999,0.28367234620080733,2388.07,0.030822070013577514,9089.226,4.430387116259076,47.483999999999995,0.09939818911836176,521.714,0.5517517557736272,2388.05,0.02915475947600412,8166.772,2.375977693486286,8.449700000000002,0.017659416751426033,38.839999999999996,0.046904157598142676,23.3059,0.05976809349477008,-0.14999999999997726,2.9700000000000273,2.3799999999998818,-0.7000000000000455,-0.01999999999998181,9.340000000000146,0.13000000000000256,0.0,0.010000000000218279,-0.4600000000000364,0.03200000000000003,0.04999999999999716,0.13920000000000243,642.5,1589.91,1406.13,553.7,2388.09,9085.91,47.44,521.22,2388.02,8166.86,8.4311,38.77,23.2491
3,133,46.0,642.62,1589.14,1409.48,553.52,2388.01,9089.42,47.47,521.44,2388.0,8167.34,8.4447,38.75,23.3143,642.6279999999999,0.2827896744949509,1590.702,4.946576593969303,1408.0279999999998,1.9211767227397492,553.458,0.26705804612301987,2388.068,0.034928498392137734,9090.302,3.386276716381945,47.468,0.09230384607376474,521.572,0.5004697793064976,2388.036,0.03361547263002018,8166.402,2.0231460649063138,8.446900000000001,0.0169721831241748,38.812,0.051185935568163816,23.303819999999998,0.059127802259169714,0.2699999999999818,-3.740000000000009,0.9700000000000273,0.5199999999999818,-0.05999999999994543,-5.829999999999927,-0.10000000000000142,0.22000000000002728,-0.03000000000020009,0.9400000000005093,-0.018400000000001526,-0.07000000000000028,-0.07400000000000162,642.35,1592.88,1408.51,553.0,2388.07,9095.25,47.57,521.22,2388.03,8166.4,8.4631,38.82,23.3883
3,134,45.0,642.45,1586.99,1406.61,554.21,2388.05,9091.09,47.64,521.6,2388.07,8169.28,8.4601,38.84,23.208,642.498,0.10521406750349499,1588.6,3.2919826852526826,1408.1680000000001,1.7457433946594743,553.588,0.43470679773748716,2388.064,0.035777087639410385,9090.268,3.37508814698379,47.529999999999994,0.07968688725261572,521.4060000000001,0.17938784796882687,2388.042,0.03701351104838566,8167.652,1.1696666191452574,8.45292,0.014659877216421474,38.806,0.04393176527283745,23.296339999999997,0.06977322552382885,-0.16999999999995907,-2.150000000000091,-2.8700000000001182,0.6900000000000546,0.03999999999996362,1.6700000000000728,0.1700000000000017,0.15999999999996817,0.07000000000016371,1.9399999999995998,0.015400000000001413,0.09000000000000341,-0.10630000000000095,642.62,1589.14,1409.48,553.52,2388.01,9089.42,47.47,521.44,2388.0,8167.34,8.4447,38.75,23.3143
3,135,44.0,642.52,1588.65,1407.5,553.69,2387.99,9089.64,47.54,521.63,2388.06,8163.38,8.4512,38.79,23.3407,642.488,0.09884331034826299,1589.5140000000001,2.1647009031281876,1407.6460000000002,1.369572926133433,553.624,0.4340852450835182,2388.042,0.04147288270830974,9090.261999999999,3.3764433950402384,47.532000000000004,0.07981227975700944,521.422,0.19804039991607159,2388.036,0.028809720584137728,8166.652,2.132632176430058,8.45004,0.012848657517442926,38.794000000000004,0.03646916505743328,23.30008,0.07195944691282252,0.06999999999993634,1.6600000000000819,0.8900000000001,-0.5199999999999818,-0.06000000000040018,-1.4500000000007276,-0.10000000000000142,0.029999999999972715,-0.010000000000218279,-5.899999999999636,-0.008900000000000574,-0.05000000000000426,0.13269999999999982,642.45,1586.99,1406.61,554.21,2388.05,9091.09,47.64,521.6,2388.07,8169.28,8.4601,38.84,23.208
3,136,43.0,642.6,1592.25,1405.41,553.83,2388.08,9097.15,47.6,521.37,2388.09,8166.47,8.4234,38.66,23.272,642.508,0.11122050171013276,1589.982,2.4988737463114266,1407.502,1.5890783492319482,553.65,0.44356510232349344,2388.04,0.03872983346396528,9092.51,3.494230959724666,47.56400000000001,0.06426507605233171,521.452,0.169026625118557,2388.05,0.03535533906077169,8166.573999999999,2.130253506028106,8.4485,0.015807118649537037,38.772000000000006,0.07120393247555787,23.304660000000002,0.06855160829622904,0.08000000000004093,3.599999999999909,-2.089999999999918,0.13999999999998636,0.09000000000014552,7.510000000000218,0.060000000000002274,-0.2599999999999909,0.03000000000020009,3.0900000000001455,-0.02779999999999916,-0.13000000000000256,-0.06869999999999976,642.52,1588.65,1407.5,553.69,2387.99,9089.64,47.54,521.63,2388.06,8163.38,8.4512,38.79,23.3407
3,137,42.0,642.75,1589.57,1409.77,554.36,2388.08,9097.8,47.33,521.66,2388.03,8173.71,8.4339,38.74,23.244,642.588,0.11300442469589872,1589.3200000000002,1.9077211536289642,1407.7540000000001,1.8648672875026882,553.922,0.35308639169410777,2388.042,0.04086563348495991,9093.02,4.123548229364303,47.516,0.12218837915289216,521.54,0.1274754878363993,2388.05,0.03535533906077169,8168.036,3.8195850559895415,8.44266,0.014395589602392919,38.756,0.06655824516903752,23.275799999999997,0.05319017766465549,0.14999999999997726,-2.6800000000000637,4.3599999999999,0.5299999999999727,0.0,0.6499999999996362,-0.2700000000000031,0.2899999999999636,-0.05999999999994543,7.239999999999782,0.010499999999998622,0.0800000000000054,-0.027999999999998693,642.6,1592.25,1405.41,553.83,2388.08,9097.15,47.6,521.37,2388.09,8166.47,8.4234,38.66,23.272
3,138,41.0,642.3,1599.56,1407.3,553.57,2388.01,9097.97,47.52,521.91,2388.05,8166.72,8.4614,38.88,23.2957,642.524,0.16772000477193613,1591.404,4.941343946742201,1407.318,1.5958916003281003,553.932,0.33929338337132403,2388.042,0.04086563348495991,9094.73,4.0291624439683815,47.525999999999996,0.11949895397036371,521.634,0.19217179813720459,2388.0600000000004,0.02236067977666383,8167.911999999999,3.8577026842330944,8.446,0.016734545108861902,38.782000000000004,0.08613942186934637,23.27208,0.050401755921767044,-0.4500000000000455,9.990000000000009,-2.4700000000000273,-0.7899999999999636,-0.06999999999970896,0.17000000000007276,0.19000000000000483,0.25,0.01999999999998181,-6.989999999999782,0.027499999999999858,0.14000000000000057,0.0517000000000003,642.75,1589.57,1409.77,554.36,2388.08,9097.8,47.33,521.66,2388.03,8173.71,8.4339,38.74,23.244
3,139,40.0,643.08,1594.87,1415.14,553.81,2388.08,9089.36,47.53,521.71,2388.07,8173.47,8.4823,38.86,23.3022,642.65,0.2901723625727369,1592.98,4.409603156748621,1409.024,3.752256654334402,553.8520000000001,0.30252272641815353,2388.0480000000002,0.04438468204326253,9094.384,4.47004809816244,47.504000000000005,0.10212737145354575,521.656,0.19359752064354188,2388.06,0.02236067977666383,8168.75,4.610753734470782,8.45044,0.023132725736509065,38.786,0.08988882021689723,23.29092,0.03601245617836522,0.7800000000000864,-4.690000000000055,7.8400000000001455,0.2399999999998954,0.06999999999970896,-8.609999999998763,0.00999999999999801,-0.1999999999999318,0.01999999999998181,6.75,0.02090000000000103,-0.020000000000003126,0.006499999999999062,642.3,1599.56,1407.3,553.57,2388.01,9097.97,47.52,521.91,2388.05,8166.72,8.4614,38.88,23.2957
